"","Artist","Track","Artist_no_featuring","artist_no_featuring_lower.x","artist_no_featuring_lower.y","track_lower_no_brackets.x","track_lower_no_brackets.y","track_lower_no_brackets_schar_ws.x","track_lower_no_brackets_schar_ws.y","artist mbid.x","artist mbid.y"
"30753","Faith Evans Featuring Missy ""Misdemeanor"" Elliott","Burnin' Up","Faith Evans","faith evans","faith evans","burnin' up","burnin’ up ","burninup","burninup","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30754","Faith Evans Featuring Missy ""Misdemeanor"" Elliott","Burnin' Up","Faith Evans","faith evans","faith evans","burnin' up","burning up","burninup","burningup","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30866","Faith Evans Featuring Puff Daddy","All Night Long","Faith Evans","faith evans","faith evans","all night long","all night long","allnightlong","allnightlong","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30867","Faith Evans Featuring Puff Daddy","All Night Long","Faith Evans","faith evans","faith evans","all night long","all night long ","allnightlong","allnightlong","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30868","Faith Evans Featuring Puff Daddy","All Night Long","Faith Evans","faith evans","faith evans","all night long","all night long ","allnightlong","allnightlong","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30869","Faith Evans Featuring Puff Daddy","All Night Long","Faith Evans","faith evans","faith evans","all night long","all night long ","allnightlong","allnightlong","ebcd0bad-75ef-4203-b7b3-7af38a9ef198","ebcd0bad-75ef-4203-b7b3-7af38a9ef198"
"30920","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30921","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30922","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30923","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30924","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30925","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30926","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30927","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30928","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30929","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30930","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"30931","Faith Hill","Breathe","Faith Hill","faith hill","faith hill","breathe","breathe ","breathe","breathe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31106","Faith Hill","Cry","Faith Hill","faith hill","faith hill","cry","boy","cry","boy","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31107","Faith Hill","Cry","Faith Hill","faith hill","faith hill","cry","cry","cry","cry","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31108","Faith Hill","Cry","Faith Hill","faith hill","faith hill","cry","cry","cry","cry","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31109","Faith Hill","Cry","Faith Hill","faith hill","faith hill","cry","cry ","cry","cry","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31110","Faith Hill","Cry","Faith Hill","faith hill","faith hill","cry","why","cry","why","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31677","Faith Hill","If My Heart Had Wings","Faith Hill","faith hill","faith hill","if my heart had wings","if my heart had wings","ifmyhearthadwings","ifmyhearthadwings","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31678","Faith Hill","If My Heart Had Wings","Faith Hill","faith hill","faith hill","if my heart had wings","if my heart had wings","ifmyhearthadwings","ifmyhearthadwings","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31679","Faith Hill","Let Me Let Go","Faith Hill","faith hill","faith hill","let me let go","let me let go","letmeletgo","letmeletgo","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31680","Faith Hill","Let Me Let Go","Faith Hill","faith hill","faith hill","let me let go","let me let go","letmeletgo","letmeletgo","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31681","Faith Hill","Let Me Let Go","Faith Hill","faith hill","faith hill","let me let go","let me let go ","letmeletgo","letmeletgo","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31682","Faith Hill","Let Me Let Go","Faith Hill","faith hill","faith hill","let me let go","let me let go ","letmeletgo","letmeletgo","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31683","Faith Hill","Let Me Let Go","Faith Hill","faith hill","faith hill","let me let go","let me let it go","letmeletgo","letmeletitgo","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31685","Faith Hill","Love Ain't Like That","Faith Hill","faith hill","faith hill","love ain't like that","love ain’t like that","loveaintlikethat","loveaintlikethat","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31686","Faith Hill","The Secret Of Life","Faith Hill","faith hill","faith hill","the secret of life","the secret of life","thesecretoflife","thesecretoflife","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31687","Faith Hill","The Secret Of Life","Faith Hill","faith hill","faith hill","the secret of life","the secret of love","thesecretoflife","thesecretoflove","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31689","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31690","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31691","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31692","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31693","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31694","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31695","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31696","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31697","Faith Hill","The Way You Love Me","Faith Hill","faith hill","faith hill","the way you love me","the way you love me ","thewayyouloveme","thewayyouloveme","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31703","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you ll’be","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31704","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you will be","thereyoullbe","thereyouwillbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31705","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you?? l be","thereyoullbe","thereyoulbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31706","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you'll be","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31707","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you'll be","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31708","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you’ll be","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31709","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you’ll be ","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31710","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you’ll be ","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31711","Faith Hill","There You'll Be","Faith Hill","faith hill","faith hill","there you'll be","there you’ll be ","thereyoullbe","thereyoullbe","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31713","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31714","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31715","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31716","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31717","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31718","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31719","Faith Hill","This Kiss","Faith Hill","faith hill","faith hill","this kiss","this kiss ","thiskiss","thiskiss","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31733","Faith Hill","Where Are You Christmas?","Faith Hill","faith hill","faith hill","where are you christmas?","where are you christmas ","whereareyouchristmas","whereareyouchristmas","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31734","Faith Hill","Where Are You Christmas?","Faith Hill","faith hill","faith hill","where are you christmas?","where are you christmas?","whereareyouchristmas","whereareyouchristmas","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31735","Faith Hill With Tim McGraw","Let's Make Love","Faith Hill","faith hill","faith hill","let's make love","let's make love ","letsmakelove","letsmakelove","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31736","Faith Hill With Tim McGraw","Let's Make Love","Faith Hill","faith hill","faith hill","let's make love","let’s make love","letsmakelove","letsmakelove","406552d4-5ba1-4226-b7c0-367bc50fc767","406552d4-5ba1-4226-b7c0-367bc50fc767"
"31831","Fantasia","I Believe","Fantasia","fantasia","fantasia","i believe","believer","ibelieve","believer","4a5d70ad-89c8-47a1-afb2-4cc26471e113","4a5d70ad-89c8-47a1-afb2-4cc26471e113"
"31832","Fantasia","I Believe","Fantasia","fantasia","fantasia","i believe","i believe","ibelieve","ibelieve","4a5d70ad-89c8-47a1-afb2-4cc26471e113","4a5d70ad-89c8-47a1-afb2-4cc26471e113"
"31854","Fastball","Fire Escape","Fastball","fastball","fastball","fire escape","fire escape","fireescape","fireescape","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31855","Fastball","Fire Escape","Fastball","fastball","fastball","fire escape","fire escape ","fireescape","fireescape","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31856","Fastball","Fire Escape","Fastball","fastball","fastball","fire escape","fire escape ","fireescape","fireescape","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31857","Fastball","Fire Escape","Fastball","fastball","fastball","fire escape","fire escape ","fireescape","fireescape","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31858","Fastball","Out Of My Head","Fastball","fastball","fastball","out of my head","out of my head","outofmyhead","outofmyhead","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31859","Fastball","Out Of My Head","Fastball","fastball","fastball","out of my head","out of my head","outofmyhead","outofmyhead","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31860","Fastball","Out Of My Head","Fastball","fastball","fastball","out of my head","out of my head","outofmyhead","outofmyhead","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31861","Fastball","Out Of My Head","Fastball","fastball","fastball","out of my head","out of my head ","outofmyhead","outofmyhead","dc083bd6-41a3-436e-9e0a-28b4dc773820","dc083bd6-41a3-436e-9e0a-28b4dc773820"
"31912","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what's luv","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31913","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what's luv ?","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31914","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what's luv?","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31915","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what's luv? ","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31916","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what's luv? ","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31917","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what’s luv","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31918","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what’s luv?","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31919","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what’s luv? ","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31920","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","what’s luv? ","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31921","Fat Joe Featuring Ashanti","What's Luv?","Fat Joe","fat joe","fat joe","what's luv?","whats luv","whatsluv","whatsluv","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31933","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31934","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31935","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31936","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31937","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31938","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
"31939","Fat Joe Featuring Ginuwine","Crush Tonight","Fat Joe","fat joe","fat joe","crush tonight","crush tonight ","crushtonight","crushtonight","a6a4c910-2b22-4a6f-aebe-805b176c47b8","a6a4c910-2b22-4a6f-aebe-805b176c47b8"
